DQAID,WID,TSN,T7_1,T7_2,T7_3,T7_4,T7_5,T7_6,T7_7,T7_8,T7_9,T7_10,T7_11,LAST SYNC DATE
3217134821,10048365,1,2,1,1,9,1,6,1,1,2,1,1,09/04/2019,
3217751755,10050696,1,5,1,1,4,2,1,3,13,2,2,2,13/04/2019,
3217676782,10055461,1,5,1,1,4,1,1,3,11,2,2,2,08/03/2019,
3217210987,10069082,1,4,1,1,4,2,1,1,3,2,2,2,12/04/2019,
3216204401,10072287,1,6,1,1,4,1,1,1,3,2,2,2,06/04/2019,
3216266240,10058155,1,4,1,1,4,2,1,1,3,2,2,2,09/04/2019,
3216267998,10050347,1,3,1,1,4,1,1,3,8,2,2,2,20/02/2018,
3216270058,10052355,1,6,1,1,4,2,1,3,11,2,2,2,05/03/2019,
3217639633,10060410,1,6,1,1,4,1,1,3,15,2,2,2,21/07/2018,
3217771406,10071932,1,4,1,1,2,1,1,3,15,2,2,2,21/04/2019,
3217890108,10073917,1,6,1,1,6,2,6,3,15,2,2,2,28/03/2019,
3217330107,10076013,1,4,1,1,9,1,6,1,1,2,1,1,18/12/2018,
3217804905,10060353,1,5,1,1,1,1,1,1,3,2,2,2,07/04/2019,
3216624188,10061165,1,5,1,1,4,2,1,3,13,2,,,27/07/2018,
3217362350,10075371,1,6,1,1,6,2,1,3,15,2,2,2,23/10/2018,
3216278519,10059347,1,6,1,1,1,1,1,1,3,2,2,2,17/04/2019,
3217224792,10075372,1,6,1,1,5,2,1,3,15,2,2,2,23/10/2018,
3217596470,10074209,1,6,1,1,3,2,1,3,15,2,2,2,12/10/2018,
3217868543,10075466,1,6,1,1,4,2,1,3,15,2,2,2,24/10/2018,
3216223118,10048646,1,4,1,1,1,2,1,1,3,2,2,2,09/04/2019,
3216227188,10073546,1,5,1,1,1,1,1,3,15,2,2,2,04/04/2019,
3216321570,10054479,1,5,1,1,3,2,1,1,3,2,2,2,07/03/2019,
3217402231,10048978,1,5,1,1,4,2,1,3,15,2,2,2,23/12/2017,
3217426544,10052965,1,2,1,1,10,1,6,3,15,2,2,2,02/05/2018,
3216188463,10047774,1,5,1,1,4,1,1,1,5,2,2,2,30/03/2018,
3216189085,10055275,1,6,1,1,2,1,1,1,3,2,2,2,25/01/2019,
3216222564,10047775,1,5,1,1,1,1,1,1,3,2,2,2,11/04/2019,
3217133952,10047433,1,4,1,1,4,2,1,3,29,2,2,2,04/03/2019,
3216194917,10046875,1,5,1,1,3,2,1,1,3,2,2,2,30/04/2018,
3217728968,10072459,1,3,1,1,5,2,1,1,1,1,2,2,13/04/2019,
3217034124,10052180,1,5,1,1,4,1,1,1,2,2,2,2,23/12/2017,
3217911573,10062834,1,5,1,1,4,2,1,3,26,2,2,2,02/03/2019,
3217970516,10063012,1,6,1,1,2,1,1,3,12,2,2,2,02/05/2018,
3217914228,10064571,1,,1,1,4,2,1,3,21,2,1,2,05/01/2019,
3217917001,10060834,1,2,1,1,,2,1,1,5,2,2,2,30/03/2019,
3217258808,10061380,1,6,1,1,1,1,1,3,15,2,2,2,14/09/2018,
3217046612,10066937,1,3,1,1,5,2,1,3,16,2,2,2,04/01/2019,
3217265340,10050726,1,4,1,1,10,1,6,3,13,2,2,2,02/05/2018,
3217737496,10069998,1,2,1,1,9,1,6,3,15,2,2,2,02/01/2019,
3216212823,10076027,1,5,1,1,1,2,1,1,3,2,2,2,29/10/2018,
3216210290,10047341,1,6,1,1,1,1,1,1,3,2,2,2,24/04/2019,
3216213391,10076052,1,5,1,1,4,2,1,1,1,2,,,28/12/2018,
3216207387,10075004,1,3,1,1,1,2,1,1,1,2,2,2,13/02/2019,
3216217297,10047767,1,3,1,1,4,1,6,1,3,2,1,2,02/01/2019,
3216255651,10051491,1,5,1,1,5,2,1,1,5,2,2,2,06/04/2018,
3216261949,10058790,1,5,1,1,4,1,6,3,25,2,2,2,28/12/2018,
3216263946,10057290,1,4,1,1,1,2,1,3,15,1,2,2,09/02/2019,
3216267840,10051739,1,5,1,1,4,2,1,3,8,2,2,2,27/01/2018,
3216275098,10080929,1,3,1,1,2,2,6,3,15,1,2,2,06/03/2019,
3216277663,10046939,1,6,1,1,4,2,1,3,16,2,2,2,23/04/2019,
3216277831,10048075,1,6,1,1,3,2,1,1,3,2,2,2,18/03/2019,
3217407718,10062737,1,5,1,1,6,1,1,3,15,2,2,2,05/04/2019,
3217436215,10074757,1,6,1,1,4,2,6,1,2,2,2,2,04/01/2019,
3217348223,10073919,1,6,1,1,4,2,1,3,15,2,2,2,25/01/2019,
3217371603,10060491,1,5,1,1,1,1,1,1,4,2,2,2,31/03/2019,
3217300321,10075959,1,5,1,1,2,1,1,3,15,2,2,2,29/10/2018,
3216622228,10052338,1,5,1,1,4,2,1,1,4,1,2,2,04/04/2019,
3217138912,10074424,1,6,1,1,4,2,1,3,15,2,2,2,04/01/2019,
3216291022,10075908,1,5,1,1,1,1,1,1,3,2,2,2,28/10/2018,
3217159350,10075542,1,6,1,1,6,2,6,3,15,2,2,2,04/01/2019,
3216295741,10056034,1,6,1,1,4,2,1,1,1,2,2,2,01/06/2018,
3216296554,10052655,1,3,1,1,9,1,6,1,5,1,2,2,02/05/2018,
3216297081,10052301,1,5,1,1,4,1,1,1,5,2,2,2,26/03/2019,
3217536043,10076055,1,5,1,1,1,1,2,3,15,2,1,2,29/10/2018,
3216302394,10073933,1,5,1,1,9,1,2,1,4,2,1,1,04/01/2019,
3216304110,10052322,1,6,1,1,4,2,1,3,8,2,2,2,23/12/2017,
3216305266,10058153,1,4,1,1,4,2,1,3,15,2,2,2,03/01/2019,
3216312496,10055467,1,6,1,1,4,1,1,1,3,2,2,2,10/07/2018,
3216234626,10058421,1,6,1,1,5,2,1,3,13,2,2,2,25/06/2018,
3216236152,10071333,1,1,1,1,5,2,2,1,3,2,2,2,28/01/2019,
3216241911,10052102,1,4,1,1,9,1,6,3,13,1,2,2,02/05/2018,
3216543796,10058528,1,6,1,1,4,1,1,3,11,2,2,2,14/10/2018,
3216189085,10055275,2,3,1,1,1,1,1,1,3,2,2,,05/03/2019,
3216564305,10062884,1,6,1,1,4,2,1,1,5,1,2,2,26/04/2018,
3216571534,10069432,1,6,1,1,4,1,1,3,8,2,2,2,23/08/2018,
3217199063,10066095,1,3,1,1,6,2,1,3,12,2,2,2,09/04/2019,
3217153482,10071731,1,3,1,1,1,2,1,3,13,2,2,2,10/10/2018,
3217852431,10066035,1,5,1,1,1,2,1,3,13,2,2,2,04/01/2019,
3217551254,10065245,1,2,1,1,,1,1,3,16,2,,,10/03/2019,
3217464993,10051256,1,5,1,1,1,2,1,1,2,2,2,2,04/01/2019,
3217840252,10052452,1,2,1,1,2,1,2,3,13,2,2,2,09/04/2019,
3217720914,10065938,1,3,1,1,9,1,2,1,2,2,1,2,14/03/2019,
3217557911,10060521,1,3,1,1,1,1,6,3,15,2,1,2,17/04/2019,
3217405908,10060475,1,1,1,1,5,1,6,3,15,2,2,2,15/12/2018,
3217804448,10060330,1,6,1,1,4,1,1,3,15,2,2,2,31/03/2019,
3217504366,10060413,1,5,1,1,1,1,1,3,8,2,2,2,08/08/2018,
3217998997,10060509,1,4,1,1,1,1,1,3,15,2,2,2,08/12/2018,
3217151014,10060540,1,5,1,1,4,1,1,1,4,2,2,2,31/03/2019,
3217698611,10060101,1,3,1,1,4,1,1,3,15,2,2,2,04/01/2019,
3217239982,10060305,1,2,1,1,4,1,1,3,15,2,2,2,27/02/2018,
3217890964,10063578,1,2,1,1,5,1,1,3,15,2,2,2,19/05/2018,
3217595513,10061350,1,6,1,1,4,1,2,3,15,2,2,2,08/04/2018,
3217554733,10061359,1,,1,1,,2,6,3,15,2,,,08/04/2018,
3217777609,10067154,2,1,1,1,9,1,1,1,3,2,2,2,24/01/2019,
3217777609,10067154,1,5,1,1,3,1,1,3,15,2,2,2,24/01/2019,
3217736708,10054541,1,5,1,1,2,2,1,3,14,2,2,2,14/08/2017,
3217170102,10054535,1,6,1,1,4,2,1,3,14,2,2,2,10/03/2019,
3217422980,10054620,1,3,1,1,9,1,6,3,29,1,1,1,02/05/2018,
3217954979,10081246,1,6,1,1,2,2,1,1,3,2,2,2,17/03/2019,
3217973835,10075566,1,6,1,1,5,2,1,1,5,2,2,2,25/10/2018,
3217289743,10075934,1,4,1,1,2,1,1,1,1,2,2,2,04/01/2019,
3217223884,10053510,1,5,1,2,4,2,1,3,15,1,2,2,23/12/2017,
3217727891,10068890,1,4,1,1,9,1,6,1,5,2,1,1,07/03/2019,
3217382824,10066626,1,2,1,1,10,1,2,1,4,2,1,2,28/02/2019,
3217294254,10077222,1,5,1,1,9,1,2,3,21,2,2,2,02/03/2019,
3217551275,10078842,1,5,1,1,4,1,1,1,6,2,2,2,17/01/2019,
3217711406,10062858,1,5,1,1,4,1,1,1,4,2,2,2,16/01/2019,
3217525022,10060692,1,2,1,1,9,1,6,1,4,1,1,1,18/04/2019,
3217392875,10067428,1,5,1,1,4,1,1,1,4,2,2,2,07/04/2019,
3217558827,10063682,1,5,1,1,4,2,1,3,21,2,2,2,07/09/2018,
3217961804,10070191,1,5,1,1,5,2,1,3,16,2,2,2,02/04/2019,
3217339779,10064896,1,5,1,1,4,1,1,3,15,2,2,2,29/12/2018,
3217901448,10061355,1,5,1,1,5,1,1,3,15,2,2,2,14/04/2018,
3217345351,10065191,1,6,1,1,5,2,1,1,1,2,2,2,04/04/2019,
3217195491,10048342,1,4,1,1,5,1,6,3,14,2,2,2,03/03/2019,
3217462241,10051253,1,1,1,1,9,1,6,3,12,2,1,2,02/05/2018,
3217560178,10065608,1,3,1,1,4,1,2,1,5,1,,,30/03/2019,
3217168694,10065545,1,5,1,1,2,2,1,3,16,2,2,2,12/02/2019,
3217092282,10065550,1,5,1,1,2,2,1,3,16,2,2,2,05/01/2019,
3217946430,10063760,1,4,1,1,10,1,6,3,15,2,1,2,13/10/2018,
3217872979,10069625,1,6,1,1,4,2,1,3,14,2,2,2,14/03/2019,
3217584380,10055462,1,4,1,1,4,2,1,3,13,2,2,2,12/04/2019,
3217948044,10049521,1,5,1,1,4,2,1,3,14,2,2,2,23/12/2017,
3217846499,10056710,1,4,1,1,5,1,2,1,1,2,1,2,13/04/2018,
3217343197,10052442,1,2,1,1,9,1,2,1,4,2,2,1,08/04/2019,
3217761533,10060401,1,,1,1,,2,1,3,21,2,,,13/03/2019,
3217763228,10060397,1,5,1,1,,2,1,1,1,1,,,08/03/2019,
3217879783,10072088,1,5,1,1,2,1,1,3,15,2,2,2,07/04/2019,
3217398630,10060557,1,6,1,1,1,1,1,3,15,2,2,2,31/03/2019,
3217269942,10054488,1,6,1,1,3,2,1,1,3,2,2,2,24/03/2019,
3217305619,10060203,1,5,1,1,9,1,1,3,21,2,,,25/04/2019,
3217960177,10050698,1,4,1,1,1,2,1,3,13,2,2,2,23/12/2017,
3217685507,10066682,1,5,1,1,4,1,1,3,15,2,2,2,28/03/2019,
3217300494,10062927,1,5,1,1,4,1,1,3,15,2,2,2,20/07/2018,
3217466971,10064777,1,6,1,1,3,1,1,1,2,2,2,2,26/12/2018,
3217507709,10065087,1,2,1,1,10,1,6,3,15,2,1,2,06/04/2019,
3217899324,10051248,1,6,1,1,4,1,1,3,13,2,2,2,04/01/2019,
3217394672,10063226,1,3,1,1,5,1,6,3,12,2,2,2,04/01/2019,
3217080548,10073441,1,6,1,1,5,2,1,3,12,2,2,2,04/01/2019,
3217581718,10071265,1,,1,1,,2,6,1,4,1,,,04/01/2019,
3217587177,10060500,1,5,1,1,1,1,1,1,5,2,2,2,07/04/2019,
3217118567,10056583,1,5,1,1,9,1,2,1,4,1,1,2,20/12/2018,
3217614085,10056483,1,2,1,1,9,1,6,3,16,1,1,2,24/03/2019,
3217997733,10064663,1,2,1,1,10,1,6,3,15,2,1,2,05/02/2019,
3217057190,10056601,1,5,1,1,5,2,2,1,4,1,1,2,23/12/2017,
3217753872,10073777,1,,1,1,5,1,2,3,12,2,2,2,24/04/2019,
3217087055,10067107,1,2,1,1,4,1,6,3,12,2,1,2,04/01/2019,
3217090713,10059388,2,6,1,1,4,2,1,3,16,1,2,2,03/03/2019,
3217090713,10059388,1,4,1,1,9,1,6,3,16,2,1,2,03/03/2019,
3217455436,10063396,1,6,1,1,4,1,1,1,4,2,2,2,20/06/2018,
3217545429,10056652,1,2,1,1,7,1,6,3,16,1,1,2,03/03/2019,
3217267082,10061277,1,4,1,1,5,2,1,3,26,2,2,2,14/08/2018,
3217041162,10075476,1,6,1,1,6,2,1,1,1,2,2,2,24/10/2018,
3217348713,10056582,1,5,1,1,4,2,1,3,40,1,2,2,03/04/2019,
3217956462,10071728,1,6,1,1,4,2,1,3,32,2,2,2,04/01/2019,
3217003809,10053618,1,5,1,1,1,2,1,3,15,1,2,2,06/03/2019,
3217545678,10060427,1,5,1,1,1,1,1,1,3,2,2,,20/03/2019,
3217308076,10060346,1,6,1,1,4,1,1,1,2,2,2,2,22/02/2018,
3217599245,10063460,1,1,1,1,11,1,6,1,2,2,1,2,18/05/2018,
3217429909,10067794,1,5,1,1,4,1,1,3,15,2,2,2,04/01/2019,
3217420955,10075179,1,6,1,1,4,2,1,3,15,2,2,2,21/10/2018,
3216357174,10061191,1,5,1,1,7,2,8,1,6,1,2,2,04/01/2019,
3216362976,10064082,1,3,1,1,10,1,6,3,11,2,1,2,06/02/2019,
3216370167,10051866,1,3,1,1,9,1,1,3,27,2,2,2,02/05/2018,
3217743693,10046123,1,2,1,1,4,2,2,3,21,2,,,25/03/2019,
3217795585,10071807,1,6,1,1,4,1,1,3,15,2,2,2,31/03/2019,
3217293040,10059715,1,2,1,1,5,1,3,3,21,2,,,19/03/2019,
3216391191,10067939,1,5,1,1,4,2,1,3,12,2,2,2,04/01/2019,
3217294477,10065175,1,5,1,1,4,2,1,1,6,2,2,2,13/06/2018,
3217105110,10070203,1,5,1,1,5,2,1,3,8,2,2,2,02/04/2019,
3217152264,10065713,1,5,1,1,5,2,1,3,16,2,2,2,04/01/2019,
3216466080,10075421,1,3,1,1,4,1,1,1,3,2,2,2,25/01/2019,
3217554668,10048220,1,2,1,1,4,1,2,1,2,2,2,2,04/01/2019,
3217917397,10060472,1,5,1,1,5,2,1,3,26,1,2,2,26/04/2018,
3217570833,10059730,1,6,1,1,5,2,1,3,21,2,2,2,08/03/2019,
3217809615,10060716,1,5,1,1,5,1,1,3,15,2,2,2,11/03/2019,
3217707732,10056391,1,6,1,1,5,1,1,3,16,1,2,2,23/12/2017,
3217487110,10056388,1,6,1,1,4,2,6,3,13,1,1,2,25/03/2019,
3217614085,10056483,2,5,1,1,4,2,1,3,16,1,2,,24/03/2019,
3217130387,10062762,1,5,1,1,8,1,1,3,15,2,,,20/04/2018,
3216314035,10078835,1,3,1,1,10,1,6,1,5,2,1,1,17/01/2019,
3217593213,10066338,1,5,1,1,9,1,6,3,15,2,2,2,04/01/2019,
3217030738,10068256,1,5,1,1,1,2,1,1,6,2,,,13/03/2019,
3217031155,10068519,1,5,1,1,7,1,2,3,21,2,,,08/08/2018,
3217034094,10070656,1,4,1,1,3,1,1,1,1,2,2,2,04/01/2019,
3217036082,10061289,1,4,1,1,4,1,2,1,5,2,2,1,15/01/2019,
3217042084,10056231,1,4,1,1,4,1,1,3,26,2,2,2,23/12/2017,
3217134760,10059955,1,5,1,1,9,1,1,3,26,1,2,2,28/12/2018,
3217144910,10065086,1,4,1,1,9,1,1,1,6,2,2,2,07/01/2019,
3217408282,10070566,1,6,1,1,5,1,1,3,21,2,2,2,08/03/2019,
3217720900,10060522,1,2,1,1,9,1,2,1,5,1,1,1,24/04/2019,
3217402978,10060630,1,6,1,1,5,1,1,3,26,2,2,2,17/01/2019,
3216486272,10052162,1,2,1,1,4,1,6,3,8,2,1,2,15/04/2019,
3216486272,10052162,2,5,1,1,5,1,1,3,8,2,2,2,18/04/2019,
3216502445,10074695,1,5,1,2,2,2,1,1,3,2,,,09/04/2019,
3216505966,10082604,1,3,1,1,2,1,1,1,2,2,2,2,19/04/2019,
3216506569,10074783,1,6,1,1,2,2,1,1,4,2,2,2,27/02/2019,
3217685948,10059574,1,5,1,1,5,1,2,1,1,2,2,2,12/01/2018,
3217508270,10061097,1,,1,1,,2,3,3,21,2,,,28/03/2019,
3217208161,10070429,2,6,1,1,5,1,6,3,16,2,1,2,28/02/2019,
3217208161,10070429,1,3,1,1,5,1,6,3,16,2,1,2,08/09/2018,
3217382614,10063427,1,4,1,1,9,2,6,1,4,2,1,1,18/05/2018,
3217893381,10081182,1,4,1,1,7,2,6,1,1,2,2,2,15/03/2019,
3217339023,10072707,1,5,1,1,5,2,1,3,14,2,2,2,15/04/2019,
3217217472,10081062,1,1,1,1,5,2,6,1,2,2,1,2,10/03/2019,
3217951484,10081037,1,6,1,1,5,2,1,3,16,2,2,2,16/03/2019,
3217711708,10061504,1,5,1,1,4,1,1,3,21,2,2,2,13/04/2018,
3217495593,10060349,1,4,1,1,4,1,1,3,24,2,2,2,12/03/2019,
3217593246,10070960,1,5,1,1,5,1,2,1,3,2,2,2,04/01/2019,
3217032468,10058631,1,5,1,1,3,2,9,1,3,1,2,2,18/04/2019,
3217274812,10063073,1,6,1,1,4,2,1,1,1,2,2,2,16/03/2019,
3216509054,10074248,1,3,1,1,2,2,1,1,1,2,,,21/10/2018,
3217803917,10073646,1,6,1,1,5,2,1,3,12,2,2,2,22/04/2019,
3217623929,10051255,1,6,1,1,4,2,1,3,16,2,2,2,18/04/2019,
3217965753,10066036,1,3,1,1,5,2,1,1,2,2,2,2,20/03/2019,
3217928058,10052349,1,4,1,1,2,1,1,1,3,2,2,2,23/12/2017,
3217107979,10067853,1,2,1,1,2,1,6,3,12,2,1,2,04/01/2019,
3217097690,10073384,1,4,1,1,2,1,2,1,1,2,1,2,24/04/2019,
3217552070,10081197,2,5,1,1,9,2,6,1,3,2,2,2,15/03/2019,
3217552070,10081197,1,6,1,1,5,2,1,1,1,2,2,2,15/03/2019,
3217279180,10070172,1,,1,1,4,2,1,3,21,2,2,,28/03/2019,
3216515351,10052885,1,5,1,1,5,2,2,1,1,1,1,1,05/07/2018,
3217744830,10066033,1,3,1,1,9,1,2,3,12,2,1,2,04/01/2019,
3217211242,10071686,1,6,1,1,1,2,1,1,5,2,2,2,20/04/2019,
3217502526,10081068,1,6,1,1,2,2,1,3,12,2,2,2,10/03/2019,
3217415702,10081053,1,5,1,1,9,2,6,3,13,2,1,2,26/03/2019,
3217415702,10081053,2,3,1,1,9,2,6,3,13,2,1,2,15/03/2019,
3217415702,10081053,3,1,1,1,5,2,6,3,13,2,2,2,15/03/2019,
3217287498,10071180,1,6,1,1,5,2,1,3,21,2,1,2,16/04/2019,
3217134153,10070590,1,4,1,1,2,2,1,1,4,2,2,2,27/03/2019,
3217545653,10062854,1,5,1,1,,1,3,3,26,2,,,04/01/2019,
3217021192,10046993,1,6,1,1,6,1,1,3,21,2,1,1,23/12/2017,
3217289498,10076755,1,4,1,1,5,1,1,3,21,2,1,1,21/03/2019,
3117777269,10059511,1,3,1,1,,2,2,1,5,2,,,19/02/2019,
3217207223,10081112,1,6,1,1,5,2,1,1,4,2,2,2,23/03/2019,
3217032929,10046030,1,2,1,1,4,2,1,3,21,2,2,2,05/05/2018,
3217050134,10058665,1,6,1,1,6,2,1,3,26,2,,,29/03/2019,
3217246491,10059572,1,4,1,1,6,1,2,3,26,2,1,1,12/01/2018,
3216472855,10047986,1,6,1,1,4,2,1,1,3,2,2,2,25/03/2019,
3216474275,10071772,1,5,1,1,4,2,1,1,3,2,2,2,24/09/2018,
3216486743,10074022,1,4,1,,2,2,1,1,3,2,,,09/04/2019,
3216491591,10058837,1,5,1,1,4,1,1,1,4,2,2,2,22/09/2018,
3216491800,10050649,1,,1,2,4,2,1,3,27,2,,,09/02/2019,
3216491916,10059674,1,5,1,1,4,1,1,1,4,2,2,2,02/05/2018,
3216491222,10051740,1,4,1,1,4,2,1,3,8,2,2,2,23/12/2017,
3216498846,10047436,1,5,1,1,2,2,1,1,2,2,2,2,16/03/2019,
3216506060,10056035,1,6,1,1,4,2,1,1,3,2,2,2,23/10/2018,
3216521204,10056228,1,2,1,1,9,1,6,1,3,2,1,2,24/01/2019,
3216521204,10056228,2,6,1,1,5,1,1,1,3,2,2,2,24/01/2019,
3217537276,10056454,1,5,1,1,12,1,6,1,4,2,1,2,24/10/2018,
3217735727,10059579,1,4,1,1,6,1,1,3,26,2,2,2,11/04/2018,
3217273435,10070990,1,6,1,1,4,2,1,1,6,2,,,12/02/2019,
3217586711,10057723,1,5,1,1,4,2,1,3,13,1,2,2,23/12/2017,
3216330154,10049976,1,3,1,1,4,1,1,1,4,2,2,2,23/12/2017,
3216331319,10068440,1,6,1,1,5,1,2,1,1,2,2,2,04/01/2019,
3216334284,10052937,1,4,1,1,2,2,1,1,4,2,2,2,20/03/2019,
3217532325,10060607,1,5,1,1,6,2,2,1,5,2,2,2,03/03/2018,
3216516304,10047442,1,6,1,1,3,2,1,1,4,1,2,2,16/02/2019,
3217865471,10066215,1,3,1,1,6,2,1,3,12,2,2,2,16/03/2019,
3217738123,10060568,1,4,1,1,4,2,1,3,21,2,2,,01/03/2018,
3216522509,10060103,1,5,1,1,4,2,1,1,3,2,2,2,06/03/2019,
3216344448,10053960,1,2,1,1,8,1,2,1,4,2,1,1,04/03/2018,
3217738863,10067851,1,4,1,1,4,2,1,1,9,2,,,12/02/2019,
3217290451,10060745,1,5,1,1,4,1,1,3,26,2,2,2,17/04/2019,
3217514430,10051426,1,6,1,1,2,2,1,3,8,2,2,2,11/02/2018,
3216769515,10075066,1,5,1,1,9,2,1,1,5,2,2,2,20/10/2018,
3318144426,10082258,1,2,1,1,9,1,1,3,16,2,2,2,13/04/2019,
3318659700,10072892,1,6,1,1,3,2,1,3,16,2,2,2,11/04/2019,
3318029773,10072605,1,5,1,1,8,1,1,1,1,2,2,2,09/02/2019,
3216011632,10053988,1,4,1,1,7,2,1,3,8,2,2,2,20/02/2019,
3216013795,10073459,1,5,1,1,4,2,1,1,4,2,2,2,10/03/2019,
3216015523,10074888,1,2,1,1,9,1,6,1,6,2,2,2,01/03/2019,
3318277379,10074298,1,3,1,1,5,2,1,1,2,2,2,2,04/01/2019,
3216410478,10064441,1,2,1,1,12,1,6,3,15,2,2,2,02/06/2018,
3318019574,10081571,1,5,1,1,2,2,1,1,1,1,2,2,18/04/2019,
3318608977,10075776,1,5,1,1,5,1,1,1,4,2,2,2,04/01/2019,
3318512242,10082182,1,5,1,1,4,2,1,1,5,2,2,2,23/04/2019,
3217505893,10064357,1,4,1,1,4,1,1,1,5,2,2,2,09/03/2019,
3318136580,10072536,1,4,1,1,7,2,6,3,,2,2,2,22/10/2018,
3318630286,10076254,1,4,1,1,5,1,1,1,4,2,2,2,04/01/2019,
3318178826,10075666,1,5,1,1,9,1,2,1,4,2,1,2,30/03/2019,
3318594674,10074038,1,4,1,1,4,2,1,1,,2,2,2,04/01/2019,
3217811835,10050890,1,6,1,1,3,1,6,1,6,2,2,2,27/02/2019,
3318349085,10075696,1,4,1,1,5,1,6,1,4,2,2,2,26/10/2018,
3216016241,10073740,1,5,1,1,2,2,1,3,23,2,2,2,10/04/2019,
3216016731,10073833,1,6,1,1,4,2,1,1,6,2,2,2,04/03/2019,
3216017808,10077495,1,,,1,,2,,1,2,2,,,29/12/2018,
3216018020,10073803,1,5,1,1,6,2,1,1,2,2,2,2,04/01/2019,
3117692361,10073095,1,5,1,1,5,2,1,3,23,2,2,2,04/01/2019,
3318042362,10076694,1,4,1,1,9,2,1,1,5,2,2,2,04/01/2019,
3318592380,10072711,1,6,1,1,4,1,1,3,8,2,2,2,30/09/2018,
3217175524,10049528,1,6,1,1,1,2,1,1,6,2,2,2,29/01/2019,
3216424432,10072124,1,6,1,1,5,1,1,1,4,2,2,2,20/11/2018,
3216424909,10072465,1,4,1,2,10,2,2,3,16,2,2,2,27/03/2019,
3318448865,10072985,1,6,1,1,4,2,1,3,8,2,2,2,13/02/2019,
3318783279,10072641,1,2,1,1,4,1,1,3,23,2,2,2,11/01/2019,
3216028678,10074390,1,6,1,2,4,1,1,1,5,2,2,2,14/01/2019,
3216429521,10048547,1,5,1,1,4,1,1,3,25,2,2,2,15/04/2019,
3216430248,10073258,1,4,1,1,4,2,9,3,40,1,2,2,08/04/2019,
3318890703,10074350,2,6,1,1,9,,1,1,3,,,,05/04/2019,
3216258518,10056522,1,6,1,1,4,2,1,1,1,2,2,2,23/12/2017,
3216029480,10075070,1,2,1,1,9,1,6,1,4,2,2,2,04/01/2019,
3216029752,10082790,1,6,1,1,3,2,1,3,8,2,2,2,22/04/2019,
3217782331,10056790,1,5,1,1,2,2,1,3,8,2,2,2,04/02/2019,
3318738489,10073540,1,6,1,1,7,1,6,1,5,2,2,2,11/02/2019,
3318880881,10075068,1,5,1,1,2,2,2,1,4,2,2,,20/10/2018,
3318796268,10074884,1,6,1,1,2,2,1,1,2,2,2,2,18/10/2018,
3318840375,10073638,1,4,1,1,5,1,6,1,1,2,2,2,04/01/2019,
3318755931,10072545,1,3,1,1,9,1,6,3,8,2,1,1,04/01/2019,
3216269281,10076221,1,2,1,1,7,2,6,1,2,2,,,04/01/2019,
3318335524,10075104,1,5,1,1,7,1,1,3,19,2,2,2,21/10/2018,
3318653878,10072943,1,6,1,1,5,1,1,3,18,2,2,2,03/10/2018,
3217060504,10054483,1,2,1,1,4,1,6,1,2,2,1,2,01/04/2019,
3216229161,10058700,1,5,1,1,4,1,1,1,2,2,2,2,06/04/2019,
3216346908,10075403,1,6,1,1,1,1,1,1,2,2,2,2,03/04/2019,
3216049283,10052263,1,4,1,1,4,1,1,1,4,2,2,2,02/04/2018,
3216047112,10081808,1,6,1,1,6,1,1,3,8,2,2,2,02/04/2019,
3216047608,10054965,1,4,1,1,5,2,1,3,,2,2,2,04/01/2019,
3216764941,10074480,1,3,1,1,5,1,1,3,8,2,2,2,09/12/2018,
3216764967,10055726,1,5,1,1,1,2,1,1,3,2,2,2,23/12/2017,
3216759718,10055712,1,6,1,1,4,2,1,1,1,2,2,2,17/04/2019,
3117588024,10071412,1,5,1,1,5,2,1,3,23,2,2,2,04/03/2019,
3117676948,10065400,1,5,1,1,7,2,1,1,2,2,2,2,26/12/2018,
3117622274,10071517,1,3,1,1,9,1,6,1,4,2,1,2,04/01/2019,
3117634087,10071060,1,2,1,1,8,1,2,1,6,2,2,2,04/01/2019,
3217505465,10064765,1,5,1,1,7,1,1,3,8,2,2,2,11/01/2019,
3217803774,10066331,1,5,1,1,4,2,1,3,8,2,2,,16/03/2019,
3217513417,10050947,1,4,1,1,9,1,6,1,3,1,2,2,02/05/2018,
3217513116,10061668,1,5,1,1,4,2,1,3,15,2,2,2,03/01/2019,
3217517556,10048721,1,5,1,1,4,1,1,1,1,2,2,2,01/11/2018,
3318144353,10082326,1,2,1,1,9,1,6,1,2,2,1,1,14/04/2019,
3318234656,10083007,1,1,1,1,1,1,6,1,2,2,1,2,25/04/2019,
3318973938,10072960,1,2,1,1,5,1,6,3,11,2,1,2,04/01/2019,
3318608188,10076158,1,,1,1,,2,1,3,12,2,,,30/10/2018,
3318368417,10075133,1,6,1,1,1,2,1,3,16,2,2,2,21/10/2018,
3318340789,10083176,1,4,1,1,7,2,9,1,2,2,2,2,27/04/2019,
3318754354,10072727,1,6,1,1,5,2,1,1,2,2,2,2,03/04/2019,
3318027595,10072433,1,6,1,1,4,2,1,1,1,2,2,2,08/01/2019,
3318008451,10076819,1,5,1,1,4,2,1,1,5,2,2,2,18/01/2019,
3318312803,10081965,1,5,1,2,5,2,1,1,6,1,2,2,05/04/2019,
3318528429,10072335,1,2,1,1,1,2,1,3,14,1,2,2,04/01/2019,
